ticket_id,customer_id,message,created_at,customer_type,order_value,previous_complaints,department,status
T004323,C02246,I received someone else's order by mistake.,2025-03-06 09:05:00,Premium,68119.2,1,Logistics,Resolved
T009922,C00740,I want to exchange this for a different color.,2026-02-14 16:17:00,Regular,18106.58,3,Returns,Resolved
T008918,C01638,"I am trying to compare this model with your competitor's, why is yours better? Let me know what information you need from me.",2026-03-20 16:01:00,Premium,115526.48,3,Sales,Resolved
T008194,C02330,"My account was banned for violating terms, but I haven't done anything wrong! This is extremely disappointing.",2026-08-24 16:36:00,Regular,17584.47,1,Account Support,Resolved
T004278,C00404,What is the warranty period for this appliance? Thanks in advance for your help.,2025-10-15 20:26:00,Regular,9101.06,0,Sales,Resolved
T003776,C01026,How do I transfer account ownership to someone else in my company? Can I get a callback regarding this?!,2026-06-23 12:12:00,Regular,23692.18,5,Account Support,Open
T002155,C03000,I want to know more about this product.,2025-04-22 16:15:00,Regular,62262.89,0,Sales,In Progress
T003354,C02064,"My refund went to a canceled credit card, what do I do? I'm losing my patience here.!",2025-06-06 12:07:00,Regular,2296.88,5,Returns,Open
T001158,C01469,Your website is flagged as 'Not Secure' by my antivirus software.,2026-01-25 08:19:00,Premium,195888.9,4,Technical Support,Resolved
T009876,C02522,"I've been trying to verify my identity, but my ID upload keeps failing. Can I get a callback regarding this?",2025-11-02 20:36:00,Premium,24456.27,1,Account Support,Open
T008813,C02803,"The item broke the first time I used it, I need a refund. This is causing a lot of inconvenience for me.",2025-01-22 19:11:00,Regular,70338.11,2,Returns,Resolved
T004341,C02089,"It says my email address is invalid, but I've been using it for years.",2025-03-12 11:43:00,Regular,75853.25,5,Technical Support,Open
T001237,C00982,I am extremely disappointed with this purchase and demand a full refund.,2026-01-30 09:59:00,Regular,65277.38,0,Returns,Open
T003653,C00933,My tracking number is invalid or not recognized by the carrier website. I am really unhappy with this service.,2026-01-28 22:04:00,Regular,49684.6,0,Logistics,In Progress
T005264,C01341,How long does it take for a failed transaction to bounce back to my account? I would appreciate a quick reply.,2025-01-24 22:57:00,Premium,133592.88,0,Payments,Open
T003014,C01635,I need to update my account information. I need an update as soon as possible.,2026-04-06 14:19:00,Premium,76254.64,4,Account Support,Resolved
T006950,C01115,"I want to buy gift cards for my team, is there a corporate rate?",2025-02-07 14:43:00,Regular,1068.18,1,Sales,Resolved
T007194,C01091,I keep getting an 'Invalid Credentials' error even though my password is correct. Please keep me updated on the status.,2026-01-31 11:43:00,Regular,12070.5,0,Account Support,Resolved
T000554,C00785,Can I pre-order the new console before it officially launches?,2025-09-07 19:51:00,Premium,24033.78,0,Sales,Resolved
T009179,C01526,"I received this as a gift, can I return it for store credit?",2026-05-20 19:20:00,Regular,21535.58,2,Returns,Resolved
T003823,C01844,I would like to know the current price.,2025-08-02 22:01:00,Regular,48452.18,5,Sales,Resolved
T009201,C02565,Does this smart home device work with Google Assistant?,2026-04-07 08:33:00,Regular,19450.03,0,Sales,In Progress
T001777,C01187,I used a prepaid Visa card and the system won't accept it.,2025-06-04 12:06:00,Regular,27761.63,2,Payments,Open
T009880,C02281,"I initiated a return but changed my mind, how do I cancel the return request?",2025-01-03 10:47:00,Premium,181354.87,1,Returns,In Progress
T002314,C01425,Do you offer any loyalty programs for frequent buyers?,2026-02-02 19:56:00,Premium,45876.4,1,Sales,In Progress
T009121,C01381,You deducted money from my wallet but the checkout still asks for payment.,2025-02-24 11:08:00,Regular,42211.71,0,Payments,Open
T007934,C02438,You deducted money from my wallet but the checkout still asks for payment.,2025-05-23 14:37:00,Regular,48441.26,0,Payments,Open
T004729,C00040,I want to know more about this product. This is becoming frustrating.,2026-03-07 13:35:00,Regular,25432.89,0,Sales,Resolved
T009848,C02715,I need help with a payment issue. I am considering canceling my account over this.,2025-12-21 12:01:00,Regular,5685.97,0,Payments,Open
T008471,C02009,"My bank says the transaction went through, but your system says it failed. Please fix this ASAP.",2025-03-15 12:56:00,Regular,13016.33,2,Payments,In Progress
T002049,C01437,I selected Cash on Delivery but was asked to pay online. Let me know what information you need from me.,2025-08-01 08:39:00,Business,306529.46,3,Payments,Resolved
T005647,C02223,I keep getting logged out randomly while browsing.,2026-05-02 17:52:00,Regular,48172.85,2,Technical Support,In Progress
T001671,C00345,"The box was fine, but the glass inside was completely shattered.",2026-03-30 13:27:00,Regular,45903.13,2,Returns,Resolved
T008260,C01571,"I received an email about a login from a new device, but it wasn't me.",2025-10-05 11:13:00,Premium,32627.78,0,Account Support,Open
T001742,C00406,My discount code expired while I was stuck on the broken payment page. Nobody has replied to my previous emails.,2025-03-01 19:37:00,Regular,21156.5,0,Payments,Resolved
T008460,C00537,"If I buy the camera, does it come with a memory card included?",2025-01-06 11:26:00,Regular,15203.5,0,Sales,Resolved
T002703,C02777,I lost my phone and can't access my 2FA app. I am locked out.,2026-05-27 17:02:00,Regular,15610.34,5,Account Support,Open
T006750,C01500,Can I return my online order at one of your physical stores? Nobody has replied to my previous emails.,2025-11-29 10:24:00,Regular,21825.22,1,Returns,Resolved
T002120,C01517,Why is my order still stuck in transit?,2025-11-11 17:49:00,Regular,14051.7,0,Logistics,Open
T006233,C02803,"I received this as a gift, can I return it for store credit?",2025-12-05 14:08:00,Regular,79578.16,2,Returns,Open
T009633,C02934,My tracking number is invalid or not recognized by the carrier website.,2025-01-12 10:20:00,Regular,18232.79,0,Logistics,Resolved
T003640,C01175,I'm seeing a strange pending charge on my bank statement from your company. It's been days and still no progress.,2026-06-11 20:01:00,Regular,33737.91,0,Payments,Resolved
T007277,C02068,Do you accept PayPal or Apple Pay?,2025-04-28 08:23:00,Business,247859.03,1,Payments,Open
T006662,C00164,I'm not receiving the password reset emails. I'm losing my patience here.,2025-03-14 16:21:00,Regular,57570.28,5,Account Support,Open
T000832,C01618,Are there any hidden subscription fees with this software purchase?,2026-06-17 13:50:00,Regular,48835.86,7,Sales,Resolved
T007490,C00752,"I tried to use my gift card, but it says the balance is zero. I expect better customer service than this.",2026-06-24 16:27:00,Regular,79444.74,2,Payments,Resolved
T006647,C00608,How can I request a refund? Please keep me updated on the status.,2026-08-26 10:02:00,Premium,79499.95,3,Returns,Open
T006984,C00383,"The billing address on my receipt is wrong, can you update it?",2025-10-28 11:09:00,Regular,73029.43,5,Payments,Open
T002273,C02262,I want to opt out of data sharing with your third-party partners. Can you check this for me?,2025-03-22 12:05:00,Regular,16642.33,0,Account Support,Open
T004836,C02013,I keep getting an 'Error 500' when trying to check out. I am really unhappy with this service.,2025-09-25 09:30:00,Premium,130926.32,0,Payments,Open
T008105,C00145,"This appliance won't turn on out of the box, I need an immediate replacement.",2026-04-04 19:28:00,Regular,39527.52,0,Returns,Resolved
T006007,C01456,"I need a replacement, but I want to make sure it's packed properly this time. This is causing a lot of inconvenience for me.",2025-07-20 17:07:00,Premium,163515.48,5,Returns,In Progress
T006200,C01758,Can I pause my subscription for three months?,2025-01-02 11:41:00,Regular,32541.92,1,Account Support,Open
T004049,C00344,the system says my phone number is already registered to another user.,2025-06-04 17:51:00,Regular,77405.75,0,Account Support,Resolved
T009537,C00906,"I am looking for a laptop for video editing, what do you recommend? Please help me.",2025-10-15 12:43:00,Regular,20973.1,5,Sales,Resolved
T005727,C00014,Your return portal keeps giving me an error when I try to submit. Please help me.!,2026-08-10 13:47:00,Regular,41082.06,0,Returns,Open
T008327,C01554,"The item broke the first time I used it, I need a refund.",2026-02-14 11:03:00,Regular,36266.55,0,Returns,Resolved
T009568,C01677,Can you tell me about your available products? Can you provide a timeframe for the fix?,2025-09-21 17:09:00,Regular,58250.88,0,Sales,Open
T004155,C02965,I am having trouble verifying my account.,2025-04-17 08:55:00,Premium,149150.09,0,Account Support,Open
T003265,C02311,"i ordered this by mistake, please cancel it before it ships.",2026-08-09 12:17:00,Premium,99143.79,3,Returns,Resolved
T009040,C02945,I try to download my invoice PDF and nothing happens.,2026-08-23 20:22:00,Regular,73647.21,0,Technical Support,In Progress
T005663,C02367,Can I change the shipping address for my order? I made a mistake.,2026-07-31 14:28:00,Regular,19826.93,4,Logistics,Resolved
T007146,C01431,i need to hold my shipment because i am going out of town tomorrow.???,2026-05-29 13:26:00,Regular,49055.46,1,Logistics,Resolved
T008176,C02229,Does this product come in a gift box?,2025-12-20 15:58:00,Regular,45320.26,0,Sales,Open
T004090,C01572,I forgot my account password.,2025-08-11 14:04:00,Premium,64787.84,0,Account Support,Resolved
T006946,C01599,My Two-Factor Authentication (2FA) code is not being accepted.,2026-05-04 14:50:00,Regular,10535.97,1,Technical Support,Resolved
T003301,C01598,I used a prepaid Visa card and the system won't accept it.!,2026-02-03 12:03:00,Regular,36181.32,1,Payments,In Progress
T008075,C01678,can i change my account currency from pkr to usd?,2025-08-13 16:27:00,Premium,115403.95,5,Account Support,Resolved
T002315,C01962,I would like to know the current price. This is completely unacceptable.,2025-01-17 19:46:00,Regular,22049.28,1,Sales,In Progress
T003510,C02163,I want to recover an old account I haven't used in 3 years.,2025-12-01 18:32:00,Regular,70577.91,2,Account Support,In Progress
T004919,C02329,I want to upgrade my membership to the premium tier. I need to speak to a real human agent.,2025-05-04 18:37:00,Regular,39482.37,0,Account Support,Resolved
T007575,C02944,"If I buy the camera, does it come with a memory card included? Can you check this for me?",2026-03-22 14:44:00,Premium,100625.25,7,Sales,Resolved
T006312,C00658,The app drains my battery really fast after the last update. Please don't send me an automated reply.,2026-06-10 17:15:00,Regular,20385.57,0,Technical Support,Open
T000376,C01532,I want to place a business order. This is becoming frustrating.,2025-11-27 21:44:00,Regular,58216.02,3,Sales,Open
T003327,C01312,My credit card keeps getting rejected for no reason.,2025-08-31 15:40:00,Regular,13467.06,1,Payments,Open
T008686,C00597,"The shirt I ordered is way too small, how do I exchange it?",2026-03-24 09:25:00,Regular,35604.88,0,Returns,Open
T000450,C01124,Tracking says 'Out for Delivery' for the past two days.,2025-02-09 17:17:00,Regular,29573.89,1,Logistics,Resolved
T008922,C00244,"The shirt I ordered is way too small, how do I exchange it?",2025-01-11 08:40:00,Regular,61584.94,2,Returns,Resolved
T001466,C01675,"I'm a tax-exempt organization, how do I apply that to my purchase?",2025-10-28 15:29:00,Premium,168525.83,7,Sales,Resolved
T004539,C01544,Can I pre-order the new console before it officially launches?!!,2025-08-02 22:18:00,Regular,14944.26,0,Sales,Resolved
T006973,C00424,i am unable to reset my password. i am trusting you to resolve this today.,2025-07-02 16:52:00,Regular,37043.58,0,Technical Support,Resolved
T006117,C00126,"I thought the first month was free, why was I charged immediately?",2025-09-29 22:35:00,Regular,47175.44,3,Payments,Resolved
T009755,C02737,"I ordered this by mistake, please cancel it before it ships.",2025-03-16 14:04:00,Regular,31573.35,3,Returns,Resolved
T008525,C01774,How can I request a refund? Please help me.,2025-08-09 08:22:00,Regular,54275.01,2,Returns,Open
T009351,C01768,Are your servers down? I can't access the platform at all. I need an update as soon as possible.,2026-06-19 16:27:00,Premium,119878.01,0,Technical Support,In Progress
T004700,C01139,My account says 'unverified' even though I clicked the email link. I need to speak to a real human agent.,2025-07-14 10:43:00,Regular,72941.63,2,Account Support,Open
T007103,C00430,The website layout looks completely broken on my mobile phone. This is completely unacceptable.,2026-05-17 09:56:00,Regular,38792.53,2,Technical Support,In Progress
T006558,C02113,Are there any offers available?,2025-09-03 15:06:00,Regular,5752.85,0,Sales,Open
T002959,C01892,I would like to know the current price.,2026-04-02 22:34:00,Regular,26249.0,2,Sales,In Progress
T005204,C01471,Is there a way to view my entire order history from last year?,2025-02-17 21:53:00,Premium,86660.82,1,Account Support,Open
T005877,C01635,I requested a password reset email but never received it. Please escalate this to a manager.,2025-02-10 16:05:00,Premium,91048.59,4,Technical Support,Resolved
T003178,C02617,I need to update my account information.,2026-07-08 13:14:00,Regular,74477.25,1,Account Support,Resolved
T006886,C00222,Can you ask the driver to call me before arriving? Kindly prioritize this ticket.,2025-06-22 19:18:00,Regular,49830.35,6,Logistics,In Progress
T006150,C02452,I want to place a business order. What are the next steps?,2025-10-07 16:59:00,Premium,191479.21,3,Sales,Open
T004019,C01508,You sent me someone else's order! I want a refund and a return label. Can you guide me on how to fix this? please!,2026-02-22 15:26:00,Premium,180823.96,0,Returns,In Progress
T002535,C01725,Can I pay using a purchase order (PO)? Please help me.,2026-01-31 12:23:00,Premium,171167.86,0,Sales,In Progress
T000480,C02759,I'm seeing a strange pending charge on my bank statement from your company.,2026-05-24 12:08:00,Premium,51736.0,2,Payments,Resolved
T001268,C02541,I try to download my invoice PDF and nothing happens.,2026-08-03 16:30:00,Premium,54889.6,3,Technical Support,Open
T003998,C00640,Is there an option to pay in installments? Can someone look into this?,2025-02-27 08:01:00,Premium,32854.24,2,Payments,Open
T004434,C01243,Is this item eligible for your 30-day money-back guarantee?,2026-07-15 08:07:00,Regular,16944.93,0,Sales,Resolved
T000102,C02268,How do I print the return label if I don't have a printer????,2026-06-25 17:58:00,Regular,12602.08,1,Returns,In Progress
T002456,C00838,My tracking number is invalid or not recognized by the carrier website. This issue needs immediate attention.,2025-09-26 15:12:00,Regular,3031.93,1,Logistics,Resolved
T005584,C02942,The biometric login (Face ID) stopped working on my phone.,2026-03-29 22:56:00,Regular,5075.68,2,Technical Support,Resolved
T009632,C02316,Where can I find my account creation date? Can you check this for me?,2025-04-13 15:53:00,Regular,40890.69,0,Account Support,In Progress
T004682,C02882,Is there an option to pay in installments?,2025-03-14 09:11:00,Premium,24114.24,0,Payments,In Progress
T000047,C00969,The chat widget on your website is covering the 'Buy' button. Kindly prioritize this ticket.,2025-11-05 09:59:00,Premium,167200.93,0,Technical Support,Open
T006665,C01697,Are there any hidden fees? My total looks higher than expected.,2026-05-31 21:42:00,Regular,27647.72,0,Payments,In Progress
T005414,C00625,My package was delivered to the wrong house down the street. Please fix this ASAP.,2026-08-19 22:44:00,Premium,116027.41,2,Logistics,Open
T008495,C02725,Is it possible to schedule a specific delivery window for tomorrow? Nobody has replied to my previous emails.,2026-08-20 08:54:00,Regular,7684.74,1,Logistics,Resolved
T003615,C00970,I need more information before placing my order.,2026-06-22 14:08:00,Premium,43700.03,0,Sales,Resolved
T001253,C01749,It's been three weeks and my international shipment hasn't cleared customs. I need an update as soon as possible.,2025-02-20 16:29:00,Premium,23428.91,0,Logistics,Open
T000312,C02367,I keep getting an 'Invalid Credentials' error even though my password is correct. I have already contacted support about this.!,2026-01-07 16:30:00,Regular,76651.65,4,Account Support,Resolved
T003048,C02334,Tracking says 'Out for Delivery' for the past two days. I need someone to explain what happened.,2026-06-28 13:49:00,Regular,44571.55,3,Logistics,In Progress
T006870,C01322,My return tracking says 'Delivered to Warehouse' but my refund is still pending.,2025-07-05 08:49:00,Premium,178451.46,1,Returns,Resolved
T009368,C01870,The date picker for scheduling delivery is completely frozen.,2025-03-21 08:34:00,Regular,30197.11,0,Technical Support,In Progress
T008611,C02343,My credit card keeps getting rejected for no reason.,2025-08-17 15:50:00,Regular,12831.38,0,Payments,In Progress
T007349,C00858,How do I print the return label if I don't have a printer?,2025-08-14 12:33:00,Regular,26831.44,2,Returns,Resolved
T005523,C02265,The return courier was supposed to pick up the package yesterday but didn't come.!,2026-06-23 11:17:00,Premium,71975.25,0,Returns,Open
T006573,C02007,My package seems to be bouncing between two different sorting facilities. This issue needs immediate attention.,2026-07-24 22:45:00,Regular,15537.51,3,Logistics,In Progress
T005879,C02160,I cannot access my account. Please escalate this to a manager.,2025-04-13 18:04:00,Regular,53078.12,0,Account Support,In Progress
T001921,C01558,The product arrived damaged and I want a replacement.,2026-06-29 08:20:00,Regular,3316.77,0,Returns,Open
T004239,C01397,I keep getting a 'Session Expired' message the moment I log in.,2025-11-09 22:30:00,Regular,6190.08,0,Technical Support,Resolved
T007345,C00806,I have a few technical questions about the specs before I hit the buy button.,2025-09-10 13:28:00,Regular,7465.75,1,Sales,Resolved
T004156,C01333,"The billing address on my receipt is wrong, can you update it? Can I get a callback regarding this?",2025-11-27 21:23:00,Premium,94802.22,0,Payments,Open
T003708,C01675,"i can't upload my profile picture, it keeps saying 'file type not supported'.",2025-05-19 18:28:00,Premium,153244.03,7,Technical Support,Resolved
T007897,C00977,I want to know more about this product.,2025-05-06 22:42:00,Regular,17552.2,1,Sales,Resolved
T005764,C01219,Your delivery partner keeps calling the wrong phone number.,2025-12-12 20:01:00,Regular,9705.84,0,Logistics,Resolved
T009891,C00360,"I am getting push notifications, but when I click them, the app shows an error.",2026-05-12 15:45:00,Regular,11512.55,0,Technical Support,Open
T000477,C01141,How do I transfer account ownership to someone else in my company? This is completely unacceptable.,2025-08-16 19:04:00,Regular,26842.14,1,Account Support,In Progress
T000306,C01464,I need to hold my shipment because I am going out of town tomorrow. Please fix this ASAP.,2025-02-14 17:09:00,Regular,15067.35,0,Logistics,In Progress
T009397,C00130,Is there a way to expedite my shipping? I am willing to pay extra. Please investigate this matter deeply.,2025-11-15 10:33:00,Regular,12819.42,5,Logistics,Resolved
T006221,C00634,The system is very slow today.,2025-09-18 19:09:00,Regular,37632.79,0,Technical Support,Resolved
T006773,C01601,I selected Cash on Delivery but was asked to pay online. I have attached screenshots for your reference.,2026-08-28 15:58:00,Regular,39301.77,2,Payments,Open
T005907,C01645,Why is my Apple Pay failing at checkout?,2025-04-24 09:33:00,Regular,60023.4,4,Payments,Open
T007126,C02534,Why is my shipment stuck at the local hub for the last 4 days?,2026-05-19 11:52:00,Regular,51330.84,4,Logistics,Open
T003555,C01873,"My refund went to a canceled credit card, what do I do?",2025-01-07 08:57:00,Regular,36453.44,0,Returns,In Progress
T007403,C02443,I want to cancel my order and get my money back.,2026-07-30 17:28:00,Regular,75086.36,3,Returns,In Progress
T001905,C02030,The estimated delivery date keeps changing every single day.!!,2025-08-29 13:57:00,Regular,34243.88,2,Logistics,Resolved
T000640,C00045,I need help changing my personal information.,2026-04-28 11:42:00,Regular,35623.49,0,Account Support,Resolved
T000686,C01647,Why is my order still stuck in transit? Can I get a callback regarding this?,2026-03-09 18:36:00,Regular,57103.62,4,Logistics,Resolved
T001121,C00725,"The dimensions listed online are wrong, it doesn't fit my space. Returning it.",2026-05-31 21:16:00,Regular,43139.3,0,Returns,In Progress
T000146,C02841,i need help tracking my order. this is causing a lot of inconvenience for me.,2026-03-19 09:06:00,Regular,54527.59,6,Logistics,Resolved
T007719,C00171,Is there a size guide available for this clothing line? I expect a resolution by today.,2025-05-16 21:22:00,Premium,16245.27,0,Sales,Open
T008649,C01023,How do I print the return label if I don't have a printer? I'm losing my patience here.,2026-06-03 20:25:00,Premium,116561.86,1,Returns,In Progress
T000216,C02864,I want to return the product I received.!,2026-03-04 16:26:00,Regular,52707.17,1,Returns,Resolved
T000794,C02689,i tried paying with my debit card but it says 'credit cards only'. i expect better customer service than this.,2025-11-04 10:47:00,Regular,56416.44,2,Payments,Open
T002494,C00851,The 'Save Changes' button in my account settings is grayed out and unclickable. Please fix this ASAP.,2026-08-18 13:53:00,Regular,54655.24,1,Technical Support,In Progress
T001193,C00137,"Tracking status says 'Exception', what does that mean?",2025-01-20 14:36:00,Regular,34849.38,5,Logistics,Resolved
T009444,C01996,My subscription renewed automatically but I wanted to cancel it.,2026-08-27 13:21:00,Premium,50615.58,1,Payments,Open
T006840,C02576,The system says my phone number is already registered to another user.,2025-03-08 15:09:00,Premium,104564.31,2,Account Support,In Progress
T005171,C00685,"I received this as a gift, can I return it for store credit?",2025-07-09 20:14:00,Regular,37355.63,5,Returns,Open
T004442,C01613,The app drains my battery really fast after the last update.,2025-11-13 11:05:00,Regular,59981.69,0,Technical Support,In Progress
T009187,C01892,Please help me with the return process.,2026-02-12 12:25:00,Regular,2814.83,2,Returns,Resolved
T002143,C01098,Do you have this product available? Thank you for your time and support.,2025-01-12 18:03:00,Regular,73219.67,3,Sales,Resolved
T001987,C02896,Do you offer bulk purchasing?,2026-01-28 13:38:00,Regular,18621.28,0,Sales,Open
T000840,C02511,My account says it's locked due to too many failed login attempts.!,2026-03-25 20:31:00,Regular,35239.25,0,Technical Support,In Progress
T004858,C00649,"This appliance won't turn on out of the box, I need an immediate replacement.",2025-09-03 12:12:00,Premium,93161.35,0,Returns,Resolved
T009567,C02841,The transaction failed several times. I need an update as soon as possible.,2026-03-20 19:32:00,Regular,57173.2,6,Payments,Open
T003319,C00993,"The website timed out while processing my payment, what should I do? This is causing a lot of inconvenience for me.",2026-02-23 11:12:00,Regular,76261.15,2,Payments,Resolved
T004372,C01883,I need help with a payment issue. I expect a resolution by today.,2025-01-04 18:33:00,Regular,52771.36,1,Payments,Resolved
T003828,C02637,Can I add a VAT number to my payment invoice? I need this resolved urgently.,2026-05-06 11:29:00,Business,67395.62,2,Payments,In Progress
T003276,C02434,"i received this as a gift, can i return it for store credit?",2025-09-08 18:37:00,Regular,15035.0,7,Returns,In Progress
T002264,C02310,How can I change my email address?,2025-06-19 20:55:00,Premium,108765.58,2,Account Support,Resolved
T004444,C00762,"I deleted the app and reinstalled it, but the same bug is still happening.",2026-01-21 18:51:00,Premium,62596.24,1,Technical Support,In Progress
T003710,C02854,How do I change the display name on my public profile? Please don't send me an automated reply.,2026-08-28 17:34:00,Premium,102419.77,2,Account Support,In Progress
T007831,C00651,I keep getting an 'Invalid Credentials' error even though my password is correct.,2025-11-21 15:02:00,Premium,148109.8,2,Account Support,Resolved
T004109,C01968,Can someone help me choose the right product? Why is this taking so long?,2025-06-10 09:47:00,Regular,39614.29,1,Sales,In Progress
T005182,C00640,Can you tell me the exact dimensions of this furniture piece? Can you guide me on how to fix this?,2025-04-22 14:26:00,Premium,89010.05,2,Sales,Open
T006810,C00226,I keep getting logged out of my account every 5 minutes.,2025-08-08 13:49:00,Premium,194354.15,2,Account Support,In Progress
T003632,C02569,My subscription renewed automatically but I wanted to cancel it.,2025-10-22 11:14:00,Regular,62280.78,0,Payments,Resolved
T002910,C02196,"This appliance won't turn on out of the box, I need an immediate replacement.",2026-03-28 21:01:00,Regular,59173.0,0,Returns,Resolved
T007779,C00122,What's the difference between the 'Pro' and the 'Standard' version? Let me know if there's anything else you need from my side.,2025-09-11 22:35:00,Regular,57094.86,5,Sales,Open
T000446,C00182,I need a tax invoice for my recent purchase. I hope this can be sorted out quickly.???,2025-02-02 16:48:00,Regular,28476.56,1,Payments,Open
T002406,C01383,what's the difference between the 'pro' and the 'standard' version? i'm really confused and need some clarity.,2025-09-19 12:21:00,Business,42600.32,2,Sales,Resolved
T004846,C01875,I am trying to sync my account across devices but it's not updating. I need to speak to a real human agent.,2026-01-21 13:29:00,Business,462507.86,3,Technical Support,Resolved
T005231,C02067,What voltage does this electronic device support? I'm taking it overseas.,2026-08-18 11:41:00,Regular,52313.61,2,Sales,Open
T004259,C02166,"I need to order 50 units for my company, who should I talk to?",2026-04-07 10:38:00,Regular,34668.54,0,Sales,Resolved
T007592,C02016,"I tried to use my gift card, but it says the balance is zero.",2026-06-20 14:22:00,Premium,146148.03,1,Payments,In Progress
T007727,C02029,The expiration date on this product has already passed! I want my money back.,2025-06-27 16:45:00,Premium,49469.47,4,Returns,Resolved
T003389,C00418,I want to upgrade my membership to the premium tier.,2025-04-09 16:01:00,Premium,34499.03,1,Account Support,In Progress
T006697,C01478,Can you send me a product catalog with wholesale pricing? I have been waiting for a response.,2025-01-15 15:03:00,Premium,60747.33,0,Sales,Resolved
T009999,C01960,The 3D secure authentication page is just a blank white screen. I have already contacted support about this.,2026-06-13 13:21:00,Premium,162592.36,0,Payments,Resolved
T000714,C01516,Can I change the shipping address for my order? I made a mistake. I am really unhappy with this service.,2025-04-24 22:50:00,Regular,76872.74,0,Logistics,Open
T003007,C02314,"I received a notification that my order was delivered, but I did not receive it.",2025-01-12 13:06:00,Premium,31648.32,1,Logistics,Open
T002547,C00600,I want to downgrade from the Pro plan to the free plan.,2025-06-21 13:47:00,Premium,87246.49,0,Account Support,Resolved
T006605,C01690,Are there any hidden fees? My total looks higher than expected.,2025-05-09 20:27:00,Regular,62965.63,0,Payments,Open
T005097,C02463,"My company changed its name, how do I update my business account details?",2026-03-13 19:26:00,Regular,41682.45,0,Account Support,Open
T006374,C02926,Can I pay using a different currency? I would appreciate a quick reply.,2026-05-09 21:54:00,Regular,56399.76,5,Payments,Resolved
T009000,C01015,I need a tax invoice for my recent purchase. This issue needs immediate attention.,2025-04-30 16:27:00,Regular,26717.29,0,Payments,In Progress
T009219,C02762,I am trying to sync my account across devices but it's not updating.,2026-07-12 20:50:00,Regular,78747.27,4,Technical Support,In Progress
T003088,C00370,Will my shipping fee be refunded if I return the item? Kindly prioritize this ticket.,2025-12-22 13:47:00,Regular,37979.59,0,Returns,Resolved
T006782,C02684,"I need to order 50 units for my company, who should I talk to? This is causing a lot of inconvenience for me.",2026-02-07 19:39:00,Premium,111610.54,0,Sales,Open
T007267,C02169,I was sent two left shoes! I need a replacement immediately.,2026-04-01 15:16:00,Regular,9287.97,2,Returns,Resolved
T009861,C02020,I am extremely disappointed with this purchase and demand a full refund.,2025-09-04 16:50:00,Regular,40792.61,2,Returns,Resolved
T005598,C02738,My package was supposed to arrive five days ago. This issue needs immediate attention.,2025-04-28 21:35:00,Regular,9302.05,2,Logistics,Resolved
T007368,C01939,"My installment plan failed this month, how can I manually pay it? I have already contacted support about this.",2025-06-05 15:10:00,Business,400742.41,1,Payments,Open
T006971,C01873,I requested a password reset email but never received it. I expect better customer service than this.,2026-07-11 19:13:00,Regular,59757.95,0,Technical Support,In Progress
T000513,C02139,"The instruction manual is missing, so I can't use it. I want to return it. Please confirm once this is done.",2025-10-12 19:09:00,Regular,67350.21,0,Returns,Resolved
T001067,C01009,How many days do I have to return this item?,2026-04-18 14:00:00,Regular,9734.26,0,Returns,Resolved
T008600,C01144,Do you guys price-match if I found this cheaper on another website?,2026-07-19 16:57:00,Regular,50082.99,1,Sales,Open
T002974,C02701,How can I stop receiving marketing emails? Unsubscribing didn't work.,2025-01-25 08:28:00,Regular,40956.61,0,Account Support,In Progress
T007653,C00613,How long does it take for a failed transaction to bounce back to my account?,2026-07-21 18:47:00,Premium,45224.18,1,Payments,Open
T006506,C00655,Are the spare parts for this drone easy to find if it breaks?,2026-03-19 20:48:00,Regular,23413.86,1,Sales,Resolved
T007216,C01124,My tracking number is invalid or not recognized by the carrier website.,2025-03-10 15:48:00,Regular,5045.21,1,Logistics,Open
T009765,C00058,The website keeps showing an error. Can you provide a timeframe for the fix?,2025-06-28 22:58:00,Premium,51035.06,4,Technical Support,In Progress
T002966,C01479,is there an upcoming black friday sale i should wait for? why is this taking so long?,2025-08-23 19:14:00,Regular,36368.56,0,Sales,In Progress
T001988,C01083,Is there a way to expedite my shipping? I am willing to pay extra.,2025-03-25 16:28:00,Premium,46512.69,4,Logistics,In Progress
T008563,C02736,"I only received a partial refund, why wasn't the full amount refunded? This is causing a lot of inconvenience for me.",2026-01-14 21:34:00,Regular,13735.7,1,Returns,Resolved
T007739,C02825,Can I set up a recurring monthly order for these coffee beans? Please escalate this to a manager.,2025-02-28 12:26:00,Premium,29730.27,3,Sales,In Progress
T008986,C00900,I was charged for shipping even though my order qualified for free delivery. Please escalate this to a manager.,2025-07-02 08:28:00,Regular,30239.17,2,Payments,Open
T009124,C00495,My package was delivered to the wrong house down the street.,2026-07-24 16:09:00,Premium,93452.99,0,Logistics,Resolved
T003260,C00149,"I am looking for a laptop for video editing, what do you recommend? This issue needs immediate attention.",2025-05-25 18:40:00,Regular,38432.26,0,Sales,In Progress
T008658,C00183,My return tracking says 'Delivered to Warehouse' but my refund is still pending. Can you provide a timeframe for the fix?,2025-08-28 21:15:00,Regular,5257.75,1,Returns,In Progress
T004299,C01357,"I received an email about a login from a new device, but it wasn't me.",2026-01-08 18:19:00,Premium,71006.32,1,Account Support,In Progress
T005252,C02930,I want to recover an old account I haven't used in 3 years.,2025-12-21 18:20:00,Regular,36756.23,0,Account Support,Open
